	Team	Number	Name	Goal	GPG	Assist	APG	Block	BPG	Turn	TPG	Games	Tournament	Spirit	Team_Num
1198	BRUTE SQUAD	24	RACHAEL WESTGATE	4	0.571428571429	2	0.285714285714					7	2015 USAU Club Championships	11.0	2
1199	BRUTE SQUAD	25	SHIRA KLANE	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	11.0	2
1200	BRUTE SQUAD	26	ELANA SCHWAM	5	0.714285714286	1	0.142857142857					7	2015 USAU Club Championships	11.0	2
1201	BRUTE SQUAD	28	SHELLIE COHEN	4	0.571428571429	5	0.714285714286					7	2015 USAU Club Championships	11.0	2
1202	BRUTE SQUAD	33	LAURA BITTERMAN	11	1.57142857143	4	0.571428571429					7	2015 USAU Club Championships	11.0	2
1203	BRUTE SQUAD	39	SYDNEY DOBKIN	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	11.0	2
1204	BRUTE SQUAD	44	FLANNERY MCARDLE	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.0	2
1205	BRUTE SQUAD	71	CASSANDRA WONG	10	1.42857142857	1	0.142857142857					7	2015 USAU Club Championships	11.0	2
1206	SCANDAL	03	AMY WICKNER	0	0.0	0	0.0					7	2015 USAU Club Championships	11.64	10
1207	SCANDAL	04	SARAH ITOH	21	3.0	7	1.0					7	2015 USAU Club Championships	11.64	10
1208	SCANDAL	05	ALLISON MADDUX	3	0.428571428571	9	1.28571428571					7	2015 USAU Club Championships	11.64	10
1209	SCANDAL	07	KIMBERLY BEACH	9	1.28571428571	1	0.142857142857					7	2015 USAU Club Championships	11.64	10
1210	SCANDAL	08	KRISTIN FRANKE	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	11.64	10
1211	SCANDAL	09	JESSICA O'CONNOR	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	11.64	10
1212	SCANDAL	10	JENNY FEY	15	2.14285714286	22	3.14285714286					7	2015 USAU Club Championships	11.64	10
1213	SCANDAL	11	CAITLIN REDDING	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.64	10
1214	SCANDAL	12	JESSICA MAST	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	11.64	10
1215	SCANDAL	13	KATHLEEN RATCLIFF	1	0.142857142857	15	2.14285714286					7	2015 USAU Club Championships	11.64	10
1216	SCANDAL	14	NADA TRAMONTE	8	1.14285714286	2	0.285714285714					7	2015 USAU Club Championships	11.64	10
1217	SCANDAL	17	SHINO YOSHEN	5	0.714285714286	0	0.0					7	2015 USAU Club Championships	11.64	10
1218	SCANDAL	19	CLAIRE REINTGEN	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	11.64	10
1219	SCANDAL	20	ALIKA JOHNSTON	4	0.571428571429	12	1.71428571429					7	2015 USAU Club Championships	11.64	10
1220	SCANDAL	24	KATE STAMBAUGH	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.64	10
1221	SCANDAL	25	ANNE PRICE	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.64	10
1222	SCANDAL	27	KIRSTIN GRUVER	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	11.64	10
1223	SCANDAL	37	SANDRA JORGENSEN	8	1.14285714286	8	1.14285714286					7	2015 USAU Club Championships	11.64	10
1224	SCANDAL	50	HANNAH BOONE	4	0.571428571429	0	0.0					7	2015 USAU Club Championships	11.64	10
1225	SCANDAL	55	MOLLY ROY	8	1.14285714286	3	0.428571428571					7	2015 USAU Club Championships	11.64	10
1226	SCANDAL	88	KELLY HYLAND	3	0.428571428571	5	0.714285714286					7	2015 USAU Club Championships	11.64	10
1227	SCHWA	0	KATIE WEATHERHEAD	0	0.0	4	0.571428571429					7	2015 USAU Club Championships	11.67	5
1228	SCHWA	02	TRISHA THOMS	5	0.714285714286	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1229	SCHWA	03	OLIVIA BARTRUFF	12	1.71428571429	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1230	SCHWA	04	NATALIE GREEN	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	11.67	5
1231	SCHWA	05	MARGARET WILSON-MOSES	3	0.428571428571	4	0.571428571429					7	2015 USAU Club Championships	11.67	5
1232	SCHWA	06	ALEXANDRA ODE	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1233	SCHWA	07	BECKIE ZIPP	0	0.0	0	0.0					7	2015 USAU Club Championships	11.67	5
1234	SCHWA	08	ANNA HARE	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1235	SCHWA	09	EMELIE MCKAIN	0	0.0	0	0.0					7	2015 USAU Club Championships	11.67	5
1236	SCHWA	10	KIMBER COLES	10	1.42857142857	4	0.571428571429					7	2015 USAU Club Championships	11.67	5
1237	SCHWA	11	EMILY FLANDERS	1	0.142857142857	3	0.428571428571					7	2015 USAU Club Championships	11.67	5
1238	SCHWA	12	JESSE SHOFNER	2	0.285714285714	12	1.71428571429					7	2015 USAU Club Championships	11.67	5
1239	SCHWA	13	KELLY HANSEN	6	0.857142857143	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1240	SCHWA	14	JENNIFER TIBBALS	11	1.57142857143	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1241	SCHWA	15	SARAH READ-BROWN	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1242	SCHWA	16	JENICA VILLAMOR	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1243	SCHWA	17	DELIA CHIU	2	0.285714285714	3	0.428571428571					7	2015 USAU Club Championships	11.67	5
1244	SCHWA	18	JULIA SHERWOOD	5	0.714285714286	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1245	SCHWA	19	JULIA BLADIN	3	0.428571428571	7	1.0					7	2015 USAU Club Championships	11.67	5
1246	SCHWA	20	MOLLY MUNSON	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	11.67	5
1247	SCHWA	24	BETHANY KAYLOR	6	0.857142857143	8	1.14285714286					7	2015 USAU Club Championships	11.67	5
1248	SCHWA	25	LAUREN TRUXILLO	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1249	SCHWA	27	HAYLEY WAHLROOS	2	0.285714285714	11	1.57142857143					7	2015 USAU Club Championships	11.67	5
1250	SCHWA	29	ALICE WHITE-CYR	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.67	5
1251	SCHWA	33	CATHERINE CATE ROSCOE	3	0.428571428571	4	0.571428571429					7	2015 USAU Club Championships	11.67	5
1252	SCHWA	47	AMANDA KOSTIC	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1253	SCHWA	77	SARA STRATTON	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	11.67	5
1254	RIOT	00	PAIGE SOPER	8	1.14285714286	6	0.857142857143					7	2015 USAU Club Championships	14.0	1
1255	RIOT	01	KELLY JOHNSON	4	0.571428571429	8	1.14285714286					7	2015 USAU Club Championships	14.0	1
1256	RIOT	02	ELLE BURSTEIN	0	0.0	0	0.0					7	2015 USAU Club Championships	14.0	1
1257	RIOT	03	GWEN AMBLER	1	0.142857142857	11	1.57142857143					7	2015 USAU Club Championships	14.0	1
1258	RIOT	04	ROHRE TITCOMB	2	0.285714285714	8	1.14285714286					7	2015 USAU Club Championships	14.0	1
1259	RIOT	05	KATE KINGERY	1	0.142857142857	4	0.571428571429					7	2015 USAU Club Championships	14.0	1
1260	RIOT	06	SARAH GRIFFITH	13	1.85714285714	5	0.714285714286					7	2015 USAU Club Championships	14.0	1
1261	RIOT	07	CALISE CARDENAS	7	1.0	2	0.285714285714					7	2015 USAU Club Championships	14.0	1
1262	RIOT	08	RACHEL BRADSHAW	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	14.0	1
1263	RIOT	09	QXHNA TITCOMB	5	0.714285714286	3	0.428571428571					7	2015 USAU Club Championships	14.0	1
1264	RIOT	10	SHIRA STERN	10	1.42857142857	2	0.285714285714					7	2015 USAU Club Championships	14.0	1
1265	RIOT	11	SHANNON O'MALLEY	0	0.0	0	0.0					7	2015 USAU Club Championships	14.0	1
1266	RIOT	14	HANA KAWAI	8	1.14285714286	10	1.42857142857					7	2015 USAU Club Championships	14.0	1
1267	RIOT	15	BAILEY ZAHNISER	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	14.0	1
1268	RIOT	17	DOMINIQUE FONTENETTE	7	1.0	7	1.0					7	2015 USAU Club Championships	14.0	1
1269	RIOT	19	FIONA MCKIBBEN	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	14.0	1
1270	RIOT	20	KRISTIN (CHARLIE) EIDE	3	0.428571428571	2	0.285714285714					7	2015 USAU Club Championships	14.0	1
1271	RIOT	21	MOLLY MCKEON	0	0.0	0	0.0					7	2015 USAU Club Championships	14.0	1
1272	RIOT	22	JACLYN VERZUH	8	1.14285714286	8	1.14285714286					7	2015 USAU Club Championships	14.0	1
1273	RIOT	23	LAUREN SADLER	5	0.714285714286	1	0.142857142857					7	2015 USAU Club Championships	14.0	1
1274	RIOT	24	SARAH DAVIS	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	14.0	1
1275	RIOT	25	ALYSSA WEATHERFORD	2	0.285714285714	5	0.714285714286					7	2015 USAU Club Championships	14.0	1
1276	RIOT	27	JULIA SNYDER	1	0.142857142857	3	0.428571428571					7	2015 USAU Club Championships	14.0	1
1277	RIOT	34	ANGELICA BOYDEN	5	0.714285714286	6	0.857142857143					7	2015 USAU Club Championships	14.0	1
1278	RIOT	55	NORA CARR	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	14.0	1
1279	RIOT	77	JILLIAN GOODREAU	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	14.0	1
1280	RIOT	81	CHARLIE MERCER	4	0.571428571429	5	0.714285714286					7	2015 USAU Club Championships	14.0	1
